OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,LineTotal
ORD-2025-016401,2025-01-29,CUS-02224,PRD-0125,8,15380,123040
ORD-2025-016405,2025-01-29,CUS-00524,PRD-0137,7,27650,193550
ORD-2025-016407,2025-01-29,CUS-00569,PRD-0151,13,42840,556920
ORD-2025-016408,2025-01-29,CUS-00803,PRD-0151,12,42840,514080
ORD-2025-016409,2025-01-29,CUS-02039,PRD-0151,14,42840,599760
ORD-2025-016410,2025-01-29,CUS-00479,PRD-0151,3,42840,128520
ORD-2025-016411,2025-01-29,CUS-01791,PRD-0151,14,42840,599760
ORD-2025-016417,2025-01-29,CUS-01446,PRD-0160,16,32940,527040
ORD-2025-016419,2025-01-29,CUS-01841,PRD-0163,5,27790,138950
ORD-2025-016420,2025-01-29,CUS-00110,PRD-0165,11,23380,257180
ORD-2025-016424,2025-01-30,CUS-00004,PRD-0008,2,16360,32720
ORD-2025-016425,2025-01-30,CUS-00664,PRD-0009,29,18390,533310
ORD-2025-016429,2025-01-30,CUS-00690,PRD-0019,9,31240,281160
ORD-2025-016431,2025-01-30,CUS-01282,PRD-0023,8,16940,135520
ORD-2025-016437,2025-01-30,CUS-01572,PRD-0057,9,18040,162360
ORD-2025-016442,2025-01-30,CUS-01664,PRD-0068,9,16320,146880
ORD-2025-016444,2025-01-30,CUS-01564,PRD-0077,52,31120,1618240
ORD-2025-016449,2025-01-30,CUS-00236,PRD-0090,14,37690,527660
ORD-2025-016455,2025-01-30,CUS-00279,PRD-0100,4,20780,83120
ORD-2025-016458,2025-01-30,CUS-01043,PRD-0109,5,30700,153500
ORD-2025-016459,2025-01-30,CUS-00053,PRD-0111,2,12240,24480
ORD-2025-016462,2025-01-30,CUS-00795,PRD-0115,8,21210,169680
ORD-2025-016463,2025-01-30,CUS-01344,PRD-0118,2,23110,46220
ORD-2025-016464,2025-01-30,CUS-00625,PRD-0118,11,23110,254210
ORD-2025-016467,2025-01-30,CUS-00869,PRD-0122,9,19140,172260
ORD-2025-016471,2025-01-30,CUS-02305,PRD-0135,9,32900,296100
ORD-2025-016472,2025-01-30,CUS-01454,PRD-0137,1,27650,27650
ORD-2025-016473,2025-01-30,CUS-01331,PRD-0142,5,52030,260150
ORD-2025-016476,2025-01-30,CUS-01623,PRD-0151,12,42840,514080
ORD-2025-016477,2025-01-30,CUS-01599,PRD-0151,1,42840,42840
ORD-2025-016480,2025-01-30,CUS-01441,PRD-0154,6,42470,254820
ORD-2025-016482,2025-01-30,CUS-00559,PRD-0160,17,32940,559980
ORD-2025-016485,2025-01-30,CUS-02485,PRD-0161,16,32640,522240
ORD-2025-016489,2025-01-30,CUS-01146,PRD-0162,6,28900,173400
ORD-2025-016491,2025-01-31,CUS-00539,PRD-0005,4,3110,12440
ORD-2025-016492,2025-01-31,CUS-00533,PRD-0010,18,16050,288900
ORD-2025-016496,2025-01-31,CUS-00093,PRD-0019,50,31240,1562000
ORD-2025-016498,2025-01-31,CUS-00535,PRD-0023,16,16940,271040
ORD-2025-016502,2025-01-31,CUS-01063,PRD-0037,5,25650,128250
ORD-2025-016505,2025-01-31,CUS-00474,PRD-0051,5,43070,215350
ORD-2025-016506,2025-01-31,CUS-00928,PRD-0051,14,43070,602980
ORD-2025-016509,2025-01-31,CUS-02150,PRD-0057,7,18040,126280
ORD-2025-016512,2025-01-31,CUS-01136,PRD-0061,2,16320,32640
ORD-2025-016516,2025-01-31,CUS-01800,PRD-0068,1,16320,16320
ORD-2025-016522,2025-01-31,CUS-01447,PRD-0082,2,30730,61460
ORD-2025-016524,2025-01-31,CUS-01140,PRD-0086,3,28180,84540
ORD-2025-016526,2025-01-31,CUS-01098,PRD-0090,2,37690,75380
ORD-2025-016527,2025-01-31,CUS-02440,PRD-0090,3,37690,113070
ORD-2025-016536,2025-01-31,CUS-00658,PRD-0091,23,27010,621230
ORD-2025-016539,2025-01-31,CUS-01433,PRD-0098,6,15320,91920
ORD-2025-016540,2025-01-31,CUS-02039,PRD-0100,11,20780,228580
ORD-2025-016543,2025-01-31,CUS-01877,PRD-0118,16,23110,369760
ORD-2025-016546,2025-01-31,CUS-01073,PRD-0123,4,14410,57640
ORD-2025-016548,2025-01-31,CUS-01289,PRD-0125,3,15380,46140
ORD-2025-016558,2025-01-31,CUS-01618,PRD-0137,7,27650,193550
ORD-2025-016559,2025-01-31,CUS-01345,PRD-0141,10,38600,386000
ORD-2025-016560,2025-01-31,CUS-01250,PRD-0142,9,52030,468270
ORD-2025-016564,2025-01-31,CUS-01664,PRD-0144,3,31990,95970
ORD-2025-016567,2025-01-31,CUS-02453,PRD-0151,5,42840,214200
ORD-2025-016568,2025-01-31,CUS-00426,PRD-0151,7,42840,299880
ORD-2025-016569,2025-01-31,CUS-00563,PRD-0151,5,42840,214200
ORD-2025-016575,2025-01-31,CUS-02338,PRD-0155,2,65880,131760
ORD-2025-016578,2025-01-31,CUS-02335,PRD-0161,12,32640,391680
ORD-2025-016580,2025-02-01,CUS-01666,PRD-0004,4,4490,17960
ORD-2025-016583,2025-02-01,CUS-01584,PRD-0019,4,31240,124960
ORD-2025-016584,2025-02-01,CUS-00053,PRD-0021,25,19390,484750
ORD-2025-016587,2025-02-01,CUS-01568,PRD-0039,27,14770,398790
ORD-2025-016592,2025-02-01,CUS-00596,PRD-0055,5,16990,84950
ORD-2025-016593,2025-02-01,CUS-01808,PRD-0057,4,18040,72160
ORD-2025-016595,2025-02-01,CUS-01446,PRD-0060,17,57540,978180
ORD-2025-016599,2025-02-01,CUS-01002,PRD-0068,10,16320,163200
ORD-2025-016601,2025-02-01,CUS-01161,PRD-0077,2,31120,62240
ORD-2025-016605,2025-02-01,CUS-00495,PRD-0090,12,37690,452280
ORD-2025-016608,2025-02-01,CUS-02277,PRD-0091,6,27010,162060
ORD-2025-016609,2025-02-01,CUS-01854,PRD-0092,26,30260,786760
ORD-2025-016614,2025-02-01,CUS-01470,PRD-0108,24,30750,738000
ORD-2025-016615,2025-02-01,CUS-01539,PRD-0111,34,12240,416160
ORD-2025-016619,2025-02-01,CUS-02285,PRD-0124,7,8790,61530
ORD-2025-016620,2025-02-01,CUS-02308,PRD-0125,4,15380,61520
ORD-2025-016629,2025-02-01,CUS-01750,PRD-0146,7,34820,243740
ORD-2025-016630,2025-02-01,CUS-00257,PRD-0146,14,34820,487480
ORD-2025-016632,2025-02-01,CUS-01771,PRD-0151,8,42840,342720
ORD-2025-016640,2025-02-01,CUS-00574,PRD-0165,3,23380,70140
ORD-2025-016643,2025-02-01,CUS-00179,PRD-0170,3,17370,52110
ORD-2025-016646,2025-02-02,CUS-00596,PRD-0016,8,42680,341440
ORD-2025-016648,2025-02-02,CUS-01249,PRD-0017,4,39680,158720
ORD-2025-016655,2025-02-02,CUS-00844,PRD-0098,18,15320,275760
ORD-2025-016656,2025-02-02,CUS-02476,PRD-0100,8,20780,166240
ORD-2025-016660,2025-02-02,CUS-00781,PRD-0125,3,15380,46140
ORD-2025-016662,2025-02-02,CUS-02124,PRD-0126,9,29270,263430
ORD-2025-016666,2025-02-02,CUS-00077,PRD-0151,8,42840,342720
ORD-2025-016669,2025-02-03,CUS-00279,PRD-0001,12,4970,59640
ORD-2025-016670,2025-02-03,CUS-00989,PRD-0004,4,4490,17960
ORD-2025-016671,2025-02-03,CUS-00794,PRD-0004,3,4490,13470
ORD-2025-016676,2025-02-03,CUS-02148,PRD-0023,5,16940,84700
ORD-2025-016679,2025-02-03,CUS-00693,PRD-0039,4,14770,59080
ORD-2025-016682,2025-02-03,CUS-01423,PRD-0051,11,43070,473770
ORD-2025-016684,2025-02-03,CUS-01888,PRD-0057,7,18040,126280
ORD-2025-016686,2025-02-03,CUS-01448,PRD-0064,21,36350,763350
ORD-2025-016687,2025-02-03,CUS-00128,PRD-0064,6,36350,218100
ORD-2025-016691,2025-02-03,CUS-01719,PRD-0076,3,28050,84150
ORD-2025-016695,2025-02-03,CUS-00396,PRD-0078,7,33720,236040
ORD-2025-016697,2025-02-03,CUS-01096,PRD-0083,5,23690,118450
ORD-2025-016702,2025-02-03,CUS-00547,PRD-0086,3,28180,84540
ORD-2025-016703,2025-02-03,CUS-01846,PRD-0090,1,37690,37690
ORD-2025-016707,2025-02-03,CUS-02016,PRD-0098,7,15320,107240
ORD-2025-016709,2025-02-03,CUS-00828,PRD-0100,4,20780,83120
ORD-2025-016710,2025-02-03,CUS-02045,PRD-0113,17,10420,177140
ORD-2025-016714,2025-02-03,CUS-02050,PRD-0125,7,15380,107660
ORD-2025-016718,2025-02-03,CUS-00911,PRD-0127,8,16760,134080
ORD-2025-016719,2025-02-03,CUS-00479,PRD-0135,7,32900,230300
ORD-2025-016722,2025-02-03,CUS-00244,PRD-0138,5,27020,135100
ORD-2025-016726,2025-02-03,CUS-00077,PRD-0145,11,31800,349800
ORD-2025-016727,2025-02-03,CUS-01701,PRD-0151,5,42840,214200
ORD-2025-016730,2025-02-03,CUS-01655,PRD-0156,5,58570,292850
ORD-2025-016731,2025-02-03,CUS-02019,PRD-0161,7,32640,228480
ORD-2025-016738,2025-02-04,CUS-01050,PRD-0008,11,16360,179960
ORD-2025-016739,2025-02-04,CUS-01345,PRD-0008,8,16360,130880
ORD-2025-016740,2025-02-04,CUS-01475,PRD-0019,20,31240,624800
ORD-2025-016742,2025-02-04,CUS-01051,PRD-0031,8,36660,293280
ORD-2025-016743,2025-02-04,CUS-00920,PRD-0031,3,36660,109980
ORD-2025-016744,2025-02-04,CUS-01045,PRD-0033,13,11040,143520
ORD-2025-016750,2025-02-04,CUS-02327,PRD-0057,8,18040,144320
ORD-2025-016756,2025-02-04,CUS-00908,PRD-0074,11,38390,422290
ORD-2025-016757,2025-02-04,CUS-00738,PRD-0077,4,31120,124480
ORD-2025-016759,2025-02-04,CUS-01749,PRD-0081,5,42190,210950
ORD-2025-016760,2025-02-04,CUS-01232,PRD-0083,10,23690,236900
ORD-2025-016763,2025-02-04,CUS-02069,PRD-0086,11,28180,309980
ORD-2025-016765,2025-02-04,CUS-01750,PRD-0090,2,37690,75380
ORD-2025-016766,2025-02-04,CUS-00557,PRD-0090,13,37690,489970
ORD-2025-016768,2025-02-04,CUS-00911,PRD-0108,15,30750,461250
ORD-2025-016769,2025-02-04,CUS-02388,PRD-0108,8,30750,246000
ORD-2025-016774,2025-02-04,CUS-02034,PRD-0120,12,14740,176880
ORD-2025-016775,2025-02-04,CUS-02137,PRD-0120,7,14740,103180
ORD-2025-016785,2025-02-04,CUS-01255,PRD-0129,6,17810,106860
ORD-2025-016787,2025-02-04,CUS-00839,PRD-0132,9,38360,345240
ORD-2025-016788,2025-02-04,CUS-02255,PRD-0133,3,27960,83880
ORD-2025-016790,2025-02-04,CUS-01156,PRD-0137,6,27650,165900
ORD-2025-016792,2025-02-04,CUS-02356,PRD-0139,24,33360,800640
ORD-2025-016793,2025-02-04,CUS-01786,PRD-0141,12,38600,463200
ORD-2025-016798,2025-02-04,CUS-00843,PRD-0151,4,42840,171360
ORD-2025-016799,2025-02-04,CUS-00524,PRD-0151,1,42840,42840
ORD-2025-016806,2025-02-04,CUS-00081,PRD-0154,3,42470,127410
ORD-2025-016808,2025-02-04,CUS-02070,PRD-0160,13,32940,428220
ORD-2025-016812,2025-02-05,CUS-01006,PRD-0018,3,62570,187710
ORD-2025-016814,2025-02-05,CUS-00376,PRD-0033,4,11040,44160
ORD-2025-016816,2025-02-05,CUS-02166,PRD-0035,29,13660,396140
ORD-2025-016818,2025-02-05,CUS-01446,PRD-0037,4,25650,102600
ORD-2025-016824,2025-02-05,CUS-01180,PRD-0059,19,50810,965390
ORD-2025-016826,2025-02-05,CUS-00892,PRD-0063,4,15070,60280
ORD-2025-016831,2025-02-05,CUS-00266,PRD-0072,10,42600,426000
ORD-2025-016832,2025-02-05,CUS-01994,PRD-0079,8,46870,374960
ORD-2025-016833,2025-02-05,CUS-01130,PRD-0081,8,42190,337520
ORD-2025-016836,2025-02-05,CUS-00108,PRD-0084,2,27760,55520
ORD-2025-016838,2025-02-05,CUS-00911,PRD-0090,2,37690,75380
ORD-2025-016847,2025-02-05,CUS-00843,PRD-0093,7,23080,161560
ORD-2025-016849,2025-02-05,CUS-02103,PRD-0098,11,15320,168520
ORD-2025-016855,2025-02-05,CUS-02213,PRD-0109,19,30700,583300
ORD-2025-016856,2025-02-05,CUS-02346,PRD-0116,8,17680,141440
ORD-2025-016858,2025-02-05,CUS-00728,PRD-0125,10,15380,153800
ORD-2025-016862,2025-02-05,CUS-00352,PRD-0131,3,31140,93420
ORD-2025-016863,2025-02-05,CUS-01601,PRD-0131,5,31140,155700
ORD-2025-016864,2025-02-05,CUS-01329,PRD-0131,6,31140,186840
ORD-2025-016871,2025-02-05,CUS-00413,PRD-0151,6,42840,257040
ORD-2025-016875,2025-02-05,CUS-01777,PRD-0160,11,32940,362340
ORD-2025-016880,2025-02-06,CUS-00892,PRD-0004,3,4490,13470
ORD-2025-016883,2025-02-06,CUS-00757,PRD-0011,14,17170,240380
ORD-2025-016884,2025-02-06,CUS-00206,PRD-0012,7,18410,128870
ORD-2025-016887,2025-02-06,CUS-01572,PRD-0019,11,31240,343640
ORD-2025-016895,2025-02-06,CUS-02254,PRD-0045,9,7340,66060
ORD-2025-016898,2025-02-06,CUS-01307,PRD-0048,1,16870,16870
ORD-2025-016902,2025-02-06,CUS-01115,PRD-0056,18,25020,450360
ORD-2025-016909,2025-02-06,CUS-00862,PRD-0079,22,46870,1031140
ORD-2025-016910,2025-02-06,CUS-00354,PRD-0080,9,23900,215100
ORD-2025-016914,2025-02-06,CUS-01722,PRD-0086,12,28180,338160
ORD-2025-016916,2025-02-06,CUS-00058,PRD-0090,7,37690,263830
ORD-2025-016917,2025-02-06,CUS-01406,PRD-0090,4,37690,150760
ORD-2025-016918,2025-02-06,CUS-00101,PRD-0090,8,37690,301520
ORD-2025-016921,2025-02-06,CUS-00160,PRD-0093,7,23080,161560
ORD-2025-016925,2025-02-06,CUS-02163,PRD-0100,36,20780,748080
ORD-2025-016927,2025-02-06,CUS-02491,PRD-0104,6,17130,102780
ORD-2025-016928,2025-02-06,CUS-00481,PRD-0109,8,30700,245600
ORD-2025-016940,2025-02-06,CUS-01970,PRD-0150,6,47850,287100
ORD-2025-016941,2025-02-06,CUS-01760,PRD-0151,10,42840,428400
ORD-2025-016942,2025-02-06,CUS-00828,PRD-0151,27,42840,1156680
ORD-2025-016949,2025-02-06,CUS-01505,PRD-0155,8,65880,527040
ORD-2025-016950,2025-02-06,CUS-00161,PRD-0156,12,58570,702840
ORD-2025-016962,2025-02-07,CUS-02008,PRD-0004,11,4490,49390
ORD-2025-016963,2025-02-07,CUS-00476,PRD-0007,4,17070,68280
ORD-2025-016964,2025-02-07,CUS-02362,PRD-0023,7,16940,118580
ORD-2025-016966,2025-02-07,CUS-02410,PRD-0035,4,13660,54640
ORD-2025-016969,2025-02-07,CUS-00871,PRD-0040,4,14100,56400
ORD-2025-016970,2025-02-07,CUS-01919,PRD-0051,13,43070,559910
ORD-2025-016975,2025-02-07,CUS-01613,PRD-0059,7,50810,355670
ORD-2025-016976,2025-02-07,CUS-00781,PRD-0060,2,57540,115080
ORD-2025-016977,2025-02-07,CUS-01547,PRD-0061,18,16320,293760
ORD-2025-016980,2025-02-07,CUS-01051,PRD-0064,6,36350,218100
ORD-2025-016983,2025-02-07,CUS-00497,PRD-0077,10,31120,311200
ORD-2025-016989,2025-02-07,CUS-01129,PRD-0086,19,28180,535420
ORD-2025-016991,2025-02-07,CUS-01862,PRD-0090,3,37690,113070
ORD-2025-016996,2025-02-07,CUS-00107,PRD-0093,4,23080,92320
ORD-2025-016999,2025-02-07,CUS-02139,PRD-0094,6,22360,134160
ORD-2025-017000,2025-02-07,CUS-00263,PRD-0100,7,20780,145460
ORD-2025-017004,2025-02-07,CUS-01176,PRD-0113,11,10420,114620
ORD-2025-017008,2025-02-07,CUS-01758,PRD-0121,9,26430,237870
ORD-2025-017011,2025-02-07,CUS-01329,PRD-0128,4,20590,82360
ORD-2025-017014,2025-02-07,CUS-02262,PRD-0135,4,32900,131600
ORD-2025-017016,2025-02-07,CUS-00364,PRD-0142,3,52030,156090
ORD-2025-017018,2025-02-07,CUS-02429,PRD-0144,11,31990,351890
ORD-2025-017020,2025-02-07,CUS-02238,PRD-0151,6,42840,257040
ORD-2025-017021,2025-02-07,CUS-00061,PRD-0151,5,42840,214200
ORD-2025-017022,2025-02-07,CUS-00206,PRD-0151,5,42840,214200
ORD-2025-017029,2025-02-07,CUS-02213,PRD-0161,14,32640,456960
ORD-2025-017030,2025-02-07,CUS-00423,PRD-0161,4,32640,130560
ORD-2025-017031,2025-02-07,CUS-01128,PRD-0161,3,32640,97920
ORD-2025-017034,2025-02-07,CUS-00083,PRD-0168,11,19490,214390
ORD-2025-017038,2025-02-08,CUS-00649,PRD-0006,5,3060,15300
ORD-2025-017045,2025-02-08,CUS-00695,PRD-0051,57,43070,2454990
ORD-2025-017052,2025-02-08,CUS-00650,PRD-0108,18,30750,553500
ORD-2025-017053,2025-02-08,CUS-01116,PRD-0108,4,30750,123000
ORD-2025-017056,2025-02-08,CUS-01147,PRD-0120,1,14740,14740
ORD-2025-017058,2025-02-08,CUS-01295,PRD-0125,3,15380,46140
ORD-2025-017061,2025-02-08,CUS-02368,PRD-0151,4,42840,171360
ORD-2025-017062,2025-02-08,CUS-01854,PRD-0151,67,42840,2870280
ORD-2025-017063,2025-02-08,CUS-00955,PRD-0151,1,42840,42840
ORD-2025-017065,2025-02-08,CUS-00633,PRD-0156,7,58570,409990
ORD-2025-017070,2025-02-09,CUS-01995,PRD-0033,2,11040,22080
ORD-2025-017079,2025-02-09,CUS-02148,PRD-0095,4,20290,81160
ORD-2025-017080,2025-02-09,CUS-00946,PRD-0096,4,23060,92240
ORD-2025-017081,2025-02-09,CUS-00517,PRD-0098,14,15320,214480
ORD-2025-017083,2025-02-09,CUS-01736,PRD-0125,4,15380,61520
ORD-2025-017085,2025-02-09,CUS-00005,PRD-0145,16,31800,508800
ORD-2025-017086,2025-02-09,CUS-01807,PRD-0150,17,47850,813450
ORD-2025-017087,2025-02-09,CUS-01439,PRD-0151,15,42840,642600
ORD-2025-017090,2025-02-09,CUS-02116,PRD-0161,6,32640,195840
ORD-2025-017096,2025-02-10,CUS-00725,PRD-0011,2,17170,34340
ORD-2025-017098,2025-02-10,CUS-01129,PRD-0016,11,42680,469480
ORD-2025-017112,2025-02-10,CUS-01552,PRD-0057,6,18040,108240
ORD-2025-017116,2025-02-10,CUS-02103,PRD-0058,3,17980,53940
ORD-2025-017118,2025-02-10,CUS-01957,PRD-0061,5,16320,81600
ORD-2025-017119,2025-02-10,CUS-00722,PRD-0062,8,17890,143120
ORD-2025-017120,2025-02-10,CUS-02395,PRD-0062,3,17890,53670
ORD-2025-017128,2025-02-10,CUS-02114,PRD-0082,7,30730,215110
ORD-2025-017130,2025-02-10,CUS-00495,PRD-0086,9,28180,253620
ORD-2025-017132,2025-02-10,CUS-00148,PRD-0090,6,37690,226140
ORD-2025-017133,2025-02-10,CUS-01520,PRD-0090,4,37690,150760
ORD-2025-017134,2025-02-10,CUS-01889,PRD-0090,23,37690,866870
ORD-2025-017139,2025-02-10,CUS-00282,PRD-0098,8,15320,122560
ORD-2025-017144,2025-02-10,CUS-01939,PRD-0113,17,10420,177140
ORD-2025-017145,2025-02-10,CUS-00947,PRD-0116,7,17680,123760
ORD-2025-017146,2025-02-10,CUS-02460,PRD-0118,5,23110,115550
ORD-2025-017147,2025-02-10,CUS-01117,PRD-0118,16,23110,369760
ORD-2025-017148,2025-02-10,CUS-01336,PRD-0121,12,26430,317160
ORD-2025-017149,2025-02-10,CUS-01011,PRD-0122,19,19140,363660
ORD-2025-017150,2025-02-10,CUS-00384,PRD-0125,7,15380,107660
ORD-2025-017151,2025-02-10,CUS-00685,PRD-0125,8,15380,123040
ORD-2025-017156,2025-02-10,CUS-02096,PRD-0126,7,29270,204890
ORD-2025-017157,2025-02-10,CUS-01548,PRD-0127,6,16760,100560
ORD-2025-017158,2025-02-10,CUS-00118,PRD-0131,5,31140,155700
ORD-2025-017162,2025-02-10,CUS-01053,PRD-0137,18,27650,497700
ORD-2025-017165,2025-02-10,CUS-01294,PRD-0151,6,42840,257040
ORD-2025-017171,2025-02-10,CUS-00495,PRD-0160,16,32940,527040
ORD-2025-017172,2025-02-10,CUS-01249,PRD-0161,11,32640,359040
ORD-2025-017178,2025-02-11,CUS-01297,PRD-0004,7,4490,31430
ORD-2025-017180,2025-02-11,CUS-01344,PRD-0005,11,3110,34210
ORD-2025-017189,2025-02-11,CUS-01770,PRD-0041,10,6830,68300
ORD-2025-017192,2025-02-11,CUS-00859,PRD-0047,10,19060,190600
ORD-2025-017196,2025-02-11,CUS-00460,PRD-0055,7,16990,118930
ORD-2025-017197,2025-02-11,CUS-01980,PRD-0064,3,36350,109050
ORD-2025-017199,2025-02-11,CUS-00732,PRD-0068,6,16320,97920
ORD-2025-017202,2025-02-11,CUS-00616,PRD-0077,3,31120,93360
ORD-2025-017203,2025-02-11,CUS-01379,PRD-0077,6,31120,186720
ORD-2025-017204,2025-02-11,CUS-02224,PRD-0077,1,31120,31120
ORD-2025-017206,2025-02-11,CUS-02143,PRD-0079,3,46870,140610
ORD-2025-017211,2025-02-11,CUS-01613,PRD-0084,39,27760,1082640
ORD-2025-017213,2025-02-11,CUS-01051,PRD-0090,10,37690,376900
ORD-2025-017217,2025-02-11,CUS-01405,PRD-0098,6,15320,91920
ORD-2025-017219,2025-02-11,CUS-00071,PRD-0111,5,12240,61200
ORD-2025-017220,2025-02-11,CUS-00495,PRD-0118,5,23110,115550
ORD-2025-017221,2025-02-11,CUS-00332,PRD-0118,23,23110,531530
ORD-2025-017225,2025-02-11,CUS-02153,PRD-0130,16,13600,217600
ORD-2025-017229,2025-02-11,CUS-01994,PRD-0142,11,52030,572330
ORD-2025-017231,2025-02-11,CUS-00400,PRD-0151,22,42840,942480
ORD-2025-017234,2025-02-11,CUS-00615,PRD-0153,7,24220,169540
ORD-2025-017236,2025-02-11,CUS-00829,PRD-0158,6,33720,202320
ORD-2025-017237,2025-02-11,CUS-01707,PRD-0161,16,32640,522240
ORD-2025-017238,2025-02-11,CUS-02488,PRD-0161,6,32640,195840
ORD-2025-017246,2025-02-12,CUS-02079,PRD-0004,4,4490,17960
ORD-2025-017248,2025-02-12,CUS-02132,PRD-0019,5,31240,156200
ORD-2025-017249,2025-02-12,CUS-01624,PRD-0020,5,29210,146050
ORD-2025-017250,2025-02-12,CUS-02110,PRD-0023,11,16940,186340
ORD-2025-017252,2025-02-12,CUS-02364,PRD-0028,8,4910,39280
ORD-2025-017263,2025-02-12,CUS-01411,PRD-0065,5,34000,170000
ORD-2025-017268,2025-02-12,CUS-00446,PRD-0082,14,30730,430220
ORD-2025-017269,2025-02-12,CUS-00281,PRD-0084,7,27760,194320
ORD-2025-017274,2025-02-12,CUS-00843,PRD-0090,8,37690,301520
ORD-2025-017285,2025-02-12,CUS-02078,PRD-0091,3,27010,81030
ORD-2025-017286,2025-02-12,CUS-00435,PRD-0098,10,15320,153200
ORD-2025-017289,2025-02-12,CUS-01061,PRD-0100,8,20780,166240
ORD-2025-017297,2025-02-12,CUS-01707,PRD-0118,2,23110,46220
ORD-2025-017301,2025-02-12,CUS-01346,PRD-0124,7,8790,61530
ORD-2025-017302,2025-02-12,CUS-01348,PRD-0125,1,15380,15380
ORD-2025-017303,2025-02-12,CUS-02270,PRD-0125,1,15380,15380
ORD-2025-017308,2025-02-12,CUS-00945,PRD-0135,8,32900,263200
ORD-2025-017310,2025-02-12,CUS-00217,PRD-0142,10,52030,520300
ORD-2025-017312,2025-02-12,CUS-02398,PRD-0150,4,47850,191400
ORD-2025-017313,2025-02-12,CUS-00187,PRD-0150,11,47850,526350
ORD-2025-017314,2025-02-12,CUS-02482,PRD-0151,17,42840,728280
ORD-2025-017315,2025-02-12,CUS-02327,PRD-0151,4,42840,171360
ORD-2025-017317,2025-02-12,CUS-00533,PRD-0156,15,58570,878550
ORD-2025-017325,2025-02-13,CUS-01975,PRD-0039,2,14770,29540
ORD-2025-017327,2025-02-13,CUS-02033,PRD-0056,4,25020,100080
ORD-2025-017330,2025-02-13,CUS-00804,PRD-0064,9,36350,327150
ORD-2025-017331,2025-02-13,CUS-00168,PRD-0066,8,51920,415360
ORD-2025-017334,2025-02-13,CUS-02213,PRD-0070,8,19240,153920
ORD-2025-017337,2025-02-13,CUS-01248,PRD-0072,2,42600,85200
ORD-2025-017341,2025-02-13,CUS-00817,PRD-0077,9,31120,280080
ORD-2025-017345,2025-02-13,CUS-00058,PRD-0089,9,13010,117090
ORD-2025-017346,2025-02-13,CUS-01632,PRD-0090,2,37690,75380
ORD-2025-017358,2025-02-13,CUS-02301,PRD-0094,6,22360,134160
ORD-2025-017360,2025-02-13,CUS-00041,PRD-0097,12,21780,261360
ORD-2025-017361,2025-02-13,CUS-01654,PRD-0098,3,15320,45960
ORD-2025-017363,2025-02-13,CUS-01023,PRD-0100,3,20780,62340
ORD-2025-017364,2025-02-13,CUS-01414,PRD-0100,3,20780,62340
ORD-2025-017366,2025-02-13,CUS-01948,PRD-0102,16,17050,272800
ORD-2025-017369,2025-02-13,CUS-00999,PRD-0109,7,30700,214900
ORD-2025-017370,2025-02-13,CUS-01725,PRD-0124,4,8790,35160
ORD-2025-017371,2025-02-13,CUS-02171,PRD-0125,10,15380,153800
ORD-2025-017374,2025-02-13,CUS-00555,PRD-0142,6,52030,312180
ORD-2025-017377,2025-02-13,CUS-00658,PRD-0145,16,31800,508800
ORD-2025-017379,2025-02-13,CUS-00273,PRD-0151,6,42840,257040
ORD-2025-017383,2025-02-13,CUS-00081,PRD-0153,6,24220,145320
ORD-2025-017384,2025-02-13,CUS-01825,PRD-0153,18,24220,435960
ORD-2025-017385,2025-02-13,CUS-01999,PRD-0153,8,24220,193760
ORD-2025-017389,2025-02-13,CUS-00587,PRD-0161,8,32640,261120
ORD-2025-017392,2025-02-13,CUS-00475,PRD-0165,15,23380,350700
ORD-2025-017394,2025-02-13,CUS-01979,PRD-0169,5,15310,76550
ORD-2025-017396,2025-02-14,CUS-02160,PRD-0004,2,4490,8980
ORD-2025-017398,2025-02-14,CUS-02468,PRD-0006,11,3060,33660
ORD-2025-017402,2025-02-14,CUS-01800,PRD-0025,6,5090,30540
ORD-2025-017403,2025-02-14,CUS-02080,PRD-0028,4,4910,19640
ORD-2025-017408,2025-02-14,CUS-02353,PRD-0039,2,14770,29540
ORD-2025-017412,2025-02-14,CUS-01848,PRD-0041,5,6830,34150
ORD-2025-017415,2025-02-14,CUS-01180,PRD-0051,8,43070,344560
ORD-2025-017416,2025-02-14,CUS-00752,PRD-0053,9,38950,350550
ORD-2025-017418,2025-02-14,CUS-01533,PRD-0061,9,16320,146880
ORD-2025-017423,2025-02-14,CUS-02494,PRD-0083,8,23690,189520
ORD-2025-017427,2025-02-14,CUS-02129,PRD-0090,28,37690,1055320
ORD-2025-017428,2025-02-14,CUS-01711,PRD-0090,11,37690,414590
ORD-2025-017429,2025-02-14,CUS-00309,PRD-0090,6,37690,226140
ORD-2025-017437,2025-02-14,CUS-00379,PRD-0101,9,22590,203310
ORD-2025-017442,2025-02-14,CUS-02340,PRD-0119,18,21950,395100
ORD-2025-017443,2025-02-14,CUS-01743,PRD-0120,11,14740,162140
ORD-2025-017444,2025-02-14,CUS-01568,PRD-0121,9,26430,237870
ORD-2025-017445,2025-02-14,CUS-00497,PRD-0125,11,15380,169180
ORD-2025-017448,2025-02-14,CUS-01484,PRD-0126,13,29270,380510
ORD-2025-017452,2025-02-14,CUS-01776,PRD-0151,8,42840,342720
