OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,LineTotal
ORD-2025-016180,25-Jan-25,CUS-00280,PRD-0142,3,52030,156090
ORD-2025-016181,25-Jan-25,CUS-01851,PRD-0145,10,31800,318000
ORD-2025-016187,25-Jan-25,CUS-02193,PRD-0153,7,24220,169540
ORD-2025-016190,26-Jan-25,CUS-02497,PRD-0003,20,4840,96800
ORD-2025-016196,26-Jan-25,CUS-00965,PRD-0033,6,11040,66240
ORD-2025-016202,26-Jan-25,CUS-00046,PRD-0065,3,34000,102000
ORD-2025-016209,26-Jan-25,CUS-00010,PRD-0125,31,15380,476780
ORD-2025-016211,26-Jan-25,CUS-00886,PRD-0142,5,52030,260150
ORD-2025-016214,26-Jan-25,CUS-01413,PRD-0160,22,32940,724680
ORD-2025-016215,26-Jan-25,CUS-02035,PRD-0161,7,32640,228480
ORD-2025-016216,26-Jan-25,CUS-00847,PRD-0165,13,23380,303940
ORD-2025-016218,27-Jan-25,CUS-00850,PRD-0004,13,4490,58370
ORD-2025-016231,27-Jan-25,CUS-01337,PRD-0062,25,17890,447250
ORD-2025-016233,27-Jan-25,CUS-01324,PRD-0067,4,12380,49520
ORD-2025-016250,27-Jan-25,CUS-02141,PRD-0090,18,37690,678420
ORD-2025-016256,27-Jan-25,CUS-00724,PRD-0100,4,20780,83120
ORD-2025-016258,27-Jan-25,CUS-02394,PRD-0105,6,41060,246360
ORD-2025-016261,27-Jan-25,CUS-00707,PRD-0111,56,12240,685440
ORD-2025-016263,27-Jan-25,CUS-00100,PRD-0118,16,23110,369760
ORD-2025-016278,27-Jan-25,CUS-00906,PRD-0153,8,24220,193760
ORD-2025-016279,27-Jan-25,CUS-00962,PRD-0154,8,42470,339760
ORD-2025-016283,27-Jan-25,CUS-02122,PRD-0161,16,32640,522240
ORD-2025-016287,27-Jan-25,CUS-02400,PRD-0164,2,19920,39840
ORD-2025-016290,28-Jan-25,CUS-01504,PRD-0003,2,4840,9680
ORD-2025-016295,28-Jan-25,CUS-02141,PRD-0012,8,18410,147280
ORD-2025-016299,28-Jan-25,CUS-01278,PRD-0023,13,16940,220220
ORD-2025-016304,28-Jan-25,CUS-01395,PRD-0046,4,17360,69440
ORD-2025-016310,28-Jan-25,CUS-01638,PRD-0064,15,36350,545250
ORD-2025-016313,28-Jan-25,CUS-00775,PRD-0068,4,16320,65280
ORD-2025-016328,28-Jan-25,CUS-02222,PRD-0090,5,37690,188450
ORD-2025-016335,28-Jan-25,CUS-00490,PRD-0100,4,20780,83120
ORD-2025-016336,28-Jan-25,CUS-00012,PRD-0100,7,20780,145460
ORD-2025-016337,28-Jan-25,CUS-01187,PRD-0101,2,22590,45180
ORD-2025-016344,28-Jan-25,CUS-00724,PRD-0122,4,19140,76560
ORD-2025-016354,28-Jan-25,CUS-00165,PRD-0151,9,42840,385560
ORD-2025-016356,28-Jan-25,CUS-00300,PRD-0153,15,24220,363300
ORD-2025-016360,28-Jan-25,CUS-00717,PRD-0164,12,19920,239040
ORD-2025-016368,29-Jan-25,CUS-01496,PRD-0046,7,17360,121520
ORD-2025-016379,29-Jan-25,CUS-00818,PRD-0076,3,28050,84150
ORD-2025-016380,29-Jan-25,CUS-01381,PRD-0076,16,28050,448800
ORD-2025-016383,29-Jan-25,CUS-00818,PRD-0077,6,31120,186720
ORD-2025-016385,29-Jan-25,CUS-00966,PRD-0080,6,23900,143400
ORD-2025-016395,29-Jan-25,CUS-00313,PRD-0100,12,20780,249360
ORD-2025-016396,29-Jan-25,CUS-01626,PRD-0102,7,17050,119350
ORD-2025-016397,29-Jan-25,CUS-00021,PRD-0103,14,38480,538720
ORD-2025-016398,29-Jan-25,CUS-01437,PRD-0103,2,38480,76960
ORD-2025-016406,29-Jan-25,CUS-02231,PRD-0142,11,52030,572330
ORD-2025-016412,29-Jan-25,CUS-02486,PRD-0151,10,42840,428400
ORD-2025-016413,29-Jan-25,CUS-00620,PRD-0151,5,42840,214200
ORD-2025-016414,29-Jan-25,CUS-00735,PRD-0153,16,24220,387520
ORD-2025-016422,29-Jan-25,CUS-00808,PRD-0167,7,14020,98140
ORD-2025-016432,30-Jan-25,CUS-01154,PRD-0029,7,11070,77490
ORD-2025-016436,30-Jan-25,CUS-00381,PRD-0051,5,43070,215350
ORD-2025-016438,30-Jan-25,CUS-01665,PRD-0057,4,18040,72160
ORD-2025-016443,30-Jan-25,CUS-01020,PRD-0068,4,16320,65280
ORD-2025-016448,30-Jan-25,CUS-00717,PRD-0086,3,28180,84540
ORD-2025-016454,30-Jan-25,CUS-01259,PRD-0090,1,37690,37690
ORD-2025-016465,30-Jan-25,CUS-00015,PRD-0118,3,23110,69330
ORD-2025-016468,30-Jan-25,CUS-00585,PRD-0125,9,15380,138420
ORD-2025-016474,30-Jan-25,CUS-00890,PRD-0143,8,48640,389120
ORD-2025-016484,30-Jan-25,CUS-00669,PRD-0160,8,32940,263520
ORD-2025-016487,30-Jan-25,CUS-01851,PRD-0161,6,32640,195840
ORD-2025-016504,31-Jan-25,CUS-01340,PRD-0049,4,18190,72760
ORD-2025-016510,31-Jan-25,CUS-01860,PRD-0057,3,18040,54120
ORD-2025-016513,31-Jan-25,CUS-00255,PRD-0061,6,16320,97920
ORD-2025-016517,31-Jan-25,CUS-01097,PRD-0070,6,19240,115440
ORD-2025-016520,31-Jan-25,CUS-02486,PRD-0081,9,42190,379710
ORD-2025-016525,31-Jan-25,CUS-00030,PRD-0086,6,28180,169080
ORD-2025-016532,31-Jan-25,CUS-01182,PRD-0090,4,37690,150760
ORD-2025-016533,31-Jan-25,CUS-00741,PRD-0090,5,37690,188450
ORD-2025-016547,31-Jan-25,CUS-01246,PRD-0123,10,14410,144100
ORD-2025-016550,31-Jan-25,CUS-01958,PRD-0125,15,15380,230700
ORD-2025-016552,31-Jan-25,CUS-00541,PRD-0128,16,20590,329440
ORD-2025-016555,31-Jan-25,CUS-01744,PRD-0135,9,32900,296100
ORD-2025-016556,31-Jan-25,CUS-02419,PRD-0135,19,32900,625100
ORD-2025-016557,31-Jan-25,CUS-01893,PRD-0136,16,54950,879200
ORD-2025-016561,31-Jan-25,CUS-02497,PRD-0142,3,52030,156090
ORD-2025-016562,31-Jan-25,CUS-00683,PRD-0142,3,52030,156090
ORD-2025-016563,31-Jan-25,CUS-00259,PRD-0142,6,52030,312180
ORD-2025-016566,31-Jan-25,CUS-00347,PRD-0147,19,32330,614270
ORD-2025-016570,31-Jan-25,CUS-02005,PRD-0151,11,42840,471240
ORD-2025-016571,31-Jan-25,CUS-00806,PRD-0151,2,42840,85680
ORD-2025-016576,31-Jan-25,CUS-01337,PRD-0156,6,58570,351420
ORD-2025-016585,01-Feb-25,CUS-01427,PRD-0023,20,16940,338800
ORD-2025-016589,01-Feb-25,CUS-00008,PRD-0039,15,14770,221550
ORD-2025-016591,01-Feb-25,CUS-00912,PRD-0051,3,43070,129210
ORD-2025-016600,01-Feb-25,CUS-01978,PRD-0068,9,16320,146880
ORD-2025-016602,01-Feb-25,CUS-00573,PRD-0077,15,31120,466800
ORD-2025-016603,01-Feb-25,CUS-02088,PRD-0077,8,31120,248960
ORD-2025-016604,01-Feb-25,CUS-01677,PRD-0085,5,32580,162900
ORD-2025-016613,01-Feb-25,CUS-01467,PRD-0107,2,39590,79180
ORD-2025-016617,01-Feb-25,CUS-00441,PRD-0120,7,14740,103180
ORD-2025-016618,01-Feb-25,CUS-00444,PRD-0123,3,14410,43230
ORD-2025-016623,01-Feb-25,CUS-02082,PRD-0136,9,54950,494550
ORD-2025-016631,01-Feb-25,CUS-02022,PRD-0147,2,32330,64660
ORD-2025-016633,01-Feb-25,CUS-02231,PRD-0151,20,42840,856800
ORD-2025-016634,01-Feb-25,CUS-01085,PRD-0154,12,42470,509640
ORD-2025-016651,02-Feb-25,CUS-00761,PRD-0069,8,17210,137680
ORD-2025-016664,02-Feb-25,CUS-02128,PRD-0136,9,54950,494550
ORD-2025-016680,03-Feb-25,CUS-00280,PRD-0046,4,17360,69440
ORD-2025-016692,03-Feb-25,CUS-00327,PRD-0076,17,28050,476850
ORD-2025-016694,03-Feb-25,CUS-02084,PRD-0077,15,31120,466800
ORD-2025-016696,03-Feb-25,CUS-02464,PRD-0079,3,46870,140610
ORD-2025-016699,03-Feb-25,CUS-01986,PRD-0083,11,23690,260590
ORD-2025-016705,03-Feb-25,CUS-02471,PRD-0090,8,37690,301520
ORD-2025-016706,03-Feb-25,CUS-00052,PRD-0090,4,37690,150760
ORD-2025-016723,03-Feb-25,CUS-01373,PRD-0138,12,27020,324240
ORD-2025-016723,03-Feb-25,CUS-01373,PRD-0138,12,27020,324240
ORD-2025-016728,03-Feb-25,CUS-02366,PRD-0151,4,42840,171360
ORD-2025-016732,03-Feb-25,CUS-00683,PRD-0161,4,32640,130560
ORD-2025-016733,03-Feb-25,CUS-02141,PRD-0161,11,32640,359040
ORD-2025-016734,03-Feb-25,CUS-02428,PRD-0163,14,27790,389060
ORD-2025-016736,03-Feb-25,CUS-01627,PRD-0166,29,25650,743850
ORD-2025-016752,04-Feb-25,CUS-00337,PRD-0060,5,57540,287700
ORD-2025-016753,04-Feb-25,CUS-01005,PRD-0068,1,16320,16320
ORD-2025-016754,04-Feb-25,CUS-00117,PRD-0070,14,19240,269360
ORD-2025-016771,04-Feb-25,CUS-00066,PRD-0108,22,30750,676500
ORD-2025-016782,04-Feb-25,CUS-01020,PRD-0125,7,15380,107660
ORD-2025-016791,04-Feb-25,CUS-00201,PRD-0138,10,27020,270200
ORD-2025-016794,04-Feb-25,CUS-02405,PRD-0142,30,52030,1560900
ORD-2025-016795,04-Feb-25,CUS-02087,PRD-0144,7,31990,223930
ORD-2025-016797,04-Feb-25,CUS-00011,PRD-0147,4,32330,129320
ORD-2025-016802,04-Feb-25,CUS-02382,PRD-0151,8,42840,342720
ORD-2025-016803,04-Feb-25,CUS-02088,PRD-0151,12,42840,514080
ORD-2025-016809,04-Feb-25,CUS-01790,PRD-0161,10,32640,326400
ORD-2025-016813,05-Feb-25,CUS-01412,PRD-0020,3,29210,87630
ORD-2025-016819,05-Feb-25,CUS-01465,PRD-0037,9,25650,230850
ORD-2025-016820,05-Feb-25,CUS-02380,PRD-0039,1,14770,14770
ORD-2025-016821,05-Feb-25,CUS-02314,PRD-0039,14,14770,206780
ORD-2025-016822,05-Feb-25,CUS-00652,PRD-0040,2,14100,28200
ORD-2025-016827,05-Feb-25,CUS-01558,PRD-0065,9,34000,306000
ORD-2025-016829,05-Feb-25,CUS-01667,PRD-0068,18,16320,293760
ORD-2025-016843,05-Feb-25,CUS-02020,PRD-0090,4,37690,150760
ORD-2025-016844,05-Feb-25,CUS-01712,PRD-0090,5,37690,188450
ORD-2025-016852,05-Feb-25,CUS-01341,PRD-0100,6,20780,124680
ORD-2025-016859,05-Feb-25,CUS-01257,PRD-0125,9,15380,138420
ORD-2025-016860,05-Feb-25,CUS-01816,PRD-0125,24,15380,369120
ORD-2025-016861,05-Feb-25,CUS-00863,PRD-0125,2,15380,30760
ORD-2025-016867,05-Feb-25,CUS-01726,PRD-0138,19,27020,513380
ORD-2025-016868,05-Feb-25,CUS-02082,PRD-0142,4,52030,208120
ORD-2025-016869,05-Feb-25,CUS-01557,PRD-0142,30,52030,1560900
ORD-2025-016872,05-Feb-25,CUS-01381,PRD-0151,20,42840,856800
ORD-2025-016882,06-Feb-25,CUS-00597,PRD-0007,6,17070,102420
ORD-2025-016885,06-Feb-25,CUS-00583,PRD-0016,9,42680,384120
ORD-2025-016888,06-Feb-25,CUS-00541,PRD-0019,12,31240,374880
ORD-2025-016894,06-Feb-25,CUS-01818,PRD-0040,14,14100,197400
ORD-2025-016901,06-Feb-25,CUS-01126,PRD-0053,3,38950,116850
ORD-2025-016905,06-Feb-25,CUS-00055,PRD-0062,6,17890,107340
ORD-2025-016906,06-Feb-25,CUS-01694,PRD-0077,12,31120,373440
ORD-2025-016908,06-Feb-25,CUS-01301,PRD-0078,12,33720,404640
ORD-2025-016911,06-Feb-25,CUS-00201,PRD-0080,7,23900,167300
ORD-2025-016919,06-Feb-25,CUS-01041,PRD-0090,33,37690,1243770
ORD-2025-016920,06-Feb-25,CUS-00870,PRD-0090,3,37690,113070
ORD-2025-016923,06-Feb-25,CUS-00636,PRD-0098,6,15320,91920
ORD-2025-016926,06-Feb-25,CUS-01622,PRD-0101,5,22590,112950
ORD-2025-016930,06-Feb-25,CUS-01781,PRD-0118,11,23110,254210
ORD-2025-016935,06-Feb-25,CUS-01992,PRD-0131,7,31140,217980
ORD-2025-016937,06-Feb-25,CUS-02104,PRD-0139,2,33360,66720
ORD-2025-016947,06-Feb-25,CUS-00337,PRD-0154,10,42470,424700
ORD-2025-016951,06-Feb-25,CUS-02193,PRD-0156,9,58570,527130
ORD-2025-016951,06-Feb-25,CUS-02193,PRD-0156,9,58570,527130
ORD-2025-016952,06-Feb-25,CUS-01987,PRD-0156,16,58570,937120
ORD-2025-016955,06-Feb-25,CUS-02367,PRD-0161,20,32640,652800
ORD-2025-016956,06-Feb-25,CUS-00149,PRD-0161,8,32640,261120
ORD-2025-016957,06-Feb-25,CUS-02428,PRD-0161,7,32640,228480
ORD-2025-016958,06-Feb-25,CUS-00714,PRD-0165,10,23380,233800
ORD-2025-016961,07-Feb-25,CUS-00741,PRD-0001,5,4970,24850
ORD-2025-016967,07-Feb-25,CUS-01660,PRD-0035,4,13660,54640
ORD-2025-016971,07-Feb-25,CUS-00990,PRD-0051,4,43070,172280
ORD-2025-016972,07-Feb-25,CUS-00045,PRD-0054,6,17260,103560
ORD-2025-016973,07-Feb-25,CUS-01835,PRD-0055,10,16990,169900
ORD-2025-016984,07-Feb-25,CUS-01960,PRD-0077,11,31120,342320
ORD-2025-016987,07-Feb-25,CUS-00864,PRD-0081,3,42190,126570
ORD-2025-016988,07-Feb-25,CUS-02022,PRD-0083,9,23690,213210
ORD-2025-016990,07-Feb-25,CUS-00012,PRD-0086,5,28180,140900
ORD-2025-016993,07-Feb-25,CUS-01024,PRD-0090,14,37690,527660
ORD-2025-016994,07-Feb-25,CUS-00830,PRD-0090,15,37690,565350
ORD-2025-016995,07-Feb-25,CUS-01143,PRD-0090,14,37690,527660
ORD-2025-016997,07-Feb-25,CUS-01635,PRD-0093,3,23080,69240
ORD-2025-016998,07-Feb-25,CUS-00001,PRD-0093,9,23080,207720
ORD-2025-017009,07-Feb-25,CUS-01478,PRD-0121,10,26430,264300
ORD-2025-017015,07-Feb-25,CUS-00618,PRD-0141,4,38600,154400
ORD-2025-017024,07-Feb-25,CUS-02464,PRD-0151,1,42840,42840
ORD-2025-017036,08-Feb-25,CUS-01507,PRD-0004,14,4490,62860
ORD-2025-017039,08-Feb-25,CUS-01185,PRD-0016,15,42680,640200
ORD-2025-017042,08-Feb-25,CUS-01197,PRD-0021,6,19390,116340
ORD-2025-017043,08-Feb-25,CUS-00705,PRD-0026,5,4150,20750
ORD-2025-017049,08-Feb-25,CUS-02264,PRD-0092,7,30260,211820
ORD-2025-017051,08-Feb-25,CUS-02225,PRD-0102,2,17050,34100
ORD-2025-017055,08-Feb-25,CUS-00957,PRD-0115,8,21210,169680
ORD-2025-017068,09-Feb-25,CUS-00607,PRD-0011,10,17170,171700
ORD-2025-017071,09-Feb-25,CUS-02457,PRD-0033,4,11040,44160
ORD-2025-017072,09-Feb-25,CUS-00169,PRD-0055,13,16990,220870
ORD-2025-017074,09-Feb-25,CUS-00034,PRD-0057,7,18040,126280
ORD-2025-017075,09-Feb-25,CUS-01160,PRD-0086,7,28180,197260
ORD-2025-017076,09-Feb-25,CUS-00180,PRD-0090,2,37690,75380
ORD-2025-017088,09-Feb-25,CUS-00055,PRD-0151,7,42840,299880
ORD-2025-017093,10-Feb-25,CUS-02126,PRD-0004,7,4490,31430
ORD-2025-017094,10-Feb-25,CUS-00074,PRD-0006,6,3060,18360
ORD-2025-017095,10-Feb-25,CUS-02406,PRD-0009,7,18390,128730
ORD-2025-017099,10-Feb-25,CUS-01106,PRD-0016,9,42680,384120
ORD-2025-017100,10-Feb-25,CUS-01627,PRD-0016,9,42680,384120
ORD-2025-017103,10-Feb-25,CUS-00950,PRD-0023,18,16940,304920
ORD-2025-017105,10-Feb-25,CUS-01735,PRD-0026,6,4150,24900
ORD-2025-017106,10-Feb-25,CUS-01338,PRD-0033,5,11040,55200
ORD-2025-017114,10-Feb-25,CUS-00305,PRD-0057,2,18040,36080
ORD-2025-017115,10-Feb-25,CUS-02394,PRD-0057,3,18040,54120
ORD-2025-017122,10-Feb-25,CUS-00811,PRD-0070,3,19240,57720
ORD-2025-017124,10-Feb-25,CUS-00692,PRD-0076,1,28050,28050
ORD-2025-017136,10-Feb-25,CUS-00411,PRD-0090,5,37690,188450
ORD-2025-017137,10-Feb-25,CUS-01142,PRD-0090,4,37690,150760
ORD-2025-017138,10-Feb-25,CUS-00411,PRD-0090,9,37690,339210
ORD-2025-017141,10-Feb-25,CUS-00707,PRD-0100,8,20780,166240
ORD-2025-017155,10-Feb-25,CUS-00288,PRD-0125,34,15380,522920
ORD-2025-017161,10-Feb-25,CUS-01813,PRD-0136,7,54950,384650
ORD-2025-017163,10-Feb-25,CUS-02314,PRD-0138,10,27020,270200
ORD-2025-017167,10-Feb-25,CUS-02128,PRD-0151,3,42840,128520
ORD-2025-017170,10-Feb-25,CUS-00074,PRD-0159,11,25840,284240
ORD-2025-017176,10-Feb-25,CUS-00204,PRD-0166,3,25650,76950
ORD-2025-017177,10-Feb-25,CUS-00169,PRD-0166,6,25650,153900
ORD-2025-017185,11-Feb-25,CUS-01143,PRD-0033,4,11040,44160
ORD-2025-017186,11-Feb-25,CUS-01365,PRD-0035,2,13660,27320
ORD-2025-017187,11-Feb-25,CUS-01679,PRD-0039,8,14770,118160
ORD-2025-017200,11-Feb-25,CUS-00782,PRD-0068,14,16320,228480
ORD-2025-017212,11-Feb-25,CUS-01853,PRD-0086,9,28180,253620
ORD-2025-017214,11-Feb-25,CUS-00864,PRD-0090,5,37690,188450
ORD-2025-017215,11-Feb-25,CUS-00688,PRD-0090,13,37690,489970
ORD-2025-017218,11-Feb-25,CUS-00156,PRD-0100,2,20780,41560
ORD-2025-017223,11-Feb-25,CUS-01600,PRD-0125,25,15380,384500
ORD-2025-017233,11-Feb-25,CUS-01677,PRD-0151,5,42840,214200
ORD-2025-017242,11-Feb-25,CUS-00327,PRD-0161,4,32640,130560
ORD-2025-017243,11-Feb-25,CUS-00229,PRD-0161,4,32640,130560
ORD-2025-017254,12-Feb-25,CUS-01189,PRD-0041,12,6830,81960
ORD-2025-017255,12-Feb-25,CUS-01008,PRD-0041,10,6830,68300
ORD-2025-017258,12-Feb-25,CUS-00347,PRD-0057,9,18040,162360
ORD-2025-017261,12-Feb-25,CUS-01899,PRD-0060,11,57540,632940
ORD-2025-017265,12-Feb-25,CUS-02464,PRD-0077,2,31120,62240
ORD-2025-017267,12-Feb-25,CUS-00927,PRD-0080,4,23900,95600
ORD-2025-017271,12-Feb-25,CUS-00592,PRD-0086,7,28180,197260
ORD-2025-017280,12-Feb-25,CUS-02464,PRD-0090,2,37690,75380
ORD-2025-017281,12-Feb-25,CUS-01537,PRD-0090,9,37690,339210
ORD-2025-017288,12-Feb-25,CUS-01149,PRD-0098,8,15320,122560
ORD-2025-017294,12-Feb-25,CUS-01815,PRD-0109,3,30700,92100
ORD-2025-017295,12-Feb-25,CUS-02215,PRD-0116,4,17680,70720
ORD-2025-017298,12-Feb-25,CUS-01692,PRD-0118,3,23110,69330
ORD-2025-017299,12-Feb-25,CUS-00057,PRD-0119,5,21950,109750
ORD-2025-017300,12-Feb-25,CUS-02212,PRD-0122,8,19140,153120
ORD-2025-017305,12-Feb-25,CUS-00808,PRD-0125,8,15380,123040
ORD-2025-017306,12-Feb-25,CUS-00237,PRD-0125,13,15380,199940
ORD-2025-017316,12-Feb-25,CUS-01639,PRD-0151,15,42840,642600
ORD-2025-017318,12-Feb-25,CUS-00595,PRD-0156,3,58570,175710
ORD-2025-017320,12-Feb-25,CUS-01527,PRD-0166,12,25650,307800
ORD-2025-017323,13-Feb-25,CUS-00274,PRD-0005,3,3110,9330
ORD-2025-017332,13-Feb-25,CUS-00178,PRD-0067,10,12380,123800
ORD-2025-017336,13-Feb-25,CUS-00073,PRD-0070,5,19240,96200
ORD-2025-017342,13-Feb-25,CUS-01214,PRD-0077,18,31120,560160
ORD-2025-017355,13-Feb-25,CUS-00593,PRD-0090,6,37690,226140
ORD-2025-017359,13-Feb-25,CUS-00340,PRD-0096,8,23060,184480
ORD-2025-017365,13-Feb-25,CUS-00575,PRD-0100,10,20780,207800
ORD-2025-017368,13-Feb-25,CUS-02048,PRD-0108,15,30750,461250
ORD-2025-017381,13-Feb-25,CUS-01066,PRD-0151,30,42840,1285200
ORD-2025-017382,13-Feb-25,CUS-02184,PRD-0151,9,42840,385560
ORD-2025-017387,13-Feb-25,CUS-01860,PRD-0153,9,24220,217980
ORD-2025-017388,13-Feb-25,CUS-00623,PRD-0156,4,58570,234280
ORD-2025-017401,14-Feb-25,CUS-01036,PRD-0019,4,31240,124960
ORD-2025-017404,14-Feb-25,CUS-02379,PRD-0031,2,36660,73320
ORD-2025-017407,14-Feb-25,CUS-00057,PRD-0037,4,25650,102600
ORD-2025-017414,14-Feb-25,CUS-00714,PRD-0046,3,17360,52080
ORD-2025-017417,14-Feb-25,CUS-02286,PRD-0057,3,18040,54120
ORD-2025-017420,14-Feb-25,CUS-00015,PRD-0064,3,36350,109050
ORD-2025-017421,14-Feb-25,CUS-00683,PRD-0081,7,42190,295330
ORD-2025-017424,14-Feb-25,CUS-02210,PRD-0084,4,27760,111040
ORD-2025-017425,14-Feb-25,CUS-01677,PRD-0085,5,32580,162900
ORD-2025-017432,14-Feb-25,CUS-00381,PRD-0098,6,15320,91920
ORD-2025-017446,14-Feb-25,CUS-00174,PRD-0125,5,15380,76900
ORD-2025-017451,14-Feb-25,CUS-00620,PRD-0150,7,47850,334950
ORD-2025-017454,14-Feb-25,CUS-00487,PRD-0156,5,58570,292850
ORD-2025-017456,14-Feb-25,CUS-00669,PRD-0160,7,32940,230580
ORD-2025-017457,14-Feb-25,CUS-00055,PRD-0160,19,32940,625860
ORD-2025-017472,15-Feb-25,CUS-01567,PRD-0025,4,5090,20360
ORD-2025-017473,15-Feb-25,CUS-00986,PRD-0025,8,5090,40720
ORD-2025-017473,15-Feb-25,CUS-00986,PRD-0025,8,5090,40720
ORD-2025-017477,15-Feb-25,CUS-00544,PRD-0062,8,17890,143120
ORD-2025-017487,15-Feb-25,CUS-02141,PRD-0090,3,37690,113070
ORD-2025-017488,15-Feb-25,CUS-02280,PRD-0090,6,37690,226140
ORD-2025-017489,15-Feb-25,CUS-02141,PRD-0090,17,37690,640730
ORD-2025-017499,15-Feb-25,CUS-02439,PRD-0103,37,38480,1423760
ORD-2025-017501,15-Feb-25,CUS-00782,PRD-0107,4,39590,158360
ORD-2025-017502,15-Feb-25,CUS-02275,PRD-0109,4,30700,122800
ORD-2025-017504,15-Feb-25,CUS-01894,PRD-0115,7,21210,148470
ORD-2025-017509,15-Feb-25,CUS-01278,PRD-0125,5,15380,76900
ORD-2025-017512,15-Feb-25,CUS-00099,PRD-0134,12,34970,419640
ORD-2025-017515,15-Feb-25,CUS-01413,PRD-0135,17,32900,559300
ORD-2025-017522,15-Feb-25,CUS-01368,PRD-0145,5,31800,159000
ORD-2025-017528,15-Feb-25,CUS-02287,PRD-0151,3,42840,128520
ORD-2025-017544,16-Feb-25,CUS-00178,PRD-0063,4,15070,60280
ORD-2025-017548,16-Feb-25,CUS-02144,PRD-0083,10,23690,236900
ORD-2025-017560,17-Feb-25,CUS-01083,PRD-0011,16,17170,274720
ORD-2025-017562,17-Feb-25,CUS-00750,PRD-0017,17,39680,674560
ORD-2025-017563,17-Feb-25,CUS-00623,PRD-0019,4,31240,124960
ORD-2025-017573,17-Feb-25,CUS-00567,PRD-0057,3,18040,54120
ORD-2025-017574,17-Feb-25,CUS-00762,PRD-0060,3,57540,172620
ORD-2025-017578,17-Feb-25,CUS-00944,PRD-0065,3,34000,102000
ORD-2025-017586,17-Feb-25,CUS-00375,PRD-0077,8,31120,248960
ORD-2025-017590,17-Feb-25,CUS-02239,PRD-0082,2,30730,61460
ORD-2025-017594,17-Feb-25,CUS-01622,PRD-0090,12,37690,452280
ORD-2025-017595,17-Feb-25,CUS-01070,PRD-0090,40,37690,1507600
ORD-2025-017596,17-Feb-25,CUS-00571,PRD-0090,10,37690,376900
ORD-2025-017597,17-Feb-25,CUS-01987,PRD-0090,17,37690,640730
ORD-2025-017598,17-Feb-25,CUS-02456,PRD-0090,12,37690,452280
ORD-2025-017600,17-Feb-25,CUS-01113,PRD-0098,18,15320,275760
ORD-2025-017601,17-Feb-25,CUS-00104,PRD-0100,10,20780,207800
ORD-2025-017607,17-Feb-25,CUS-00337,PRD-0115,7,21210,148470
ORD-2025-017609,17-Feb-25,CUS-02233,PRD-0119,13,21950,285350
ORD-2025-017620,17-Feb-25,CUS-00906,PRD-0142,7,52030,364210
ORD-2025-017628,17-Feb-25,CUS-01238,PRD-0151,11,42840,471240
ORD-2025-017630,17-Feb-25,CUS-01134,PRD-0153,8,24220,193760
ORD-2025-017631,17-Feb-25,CUS-00045,PRD-0155,15,65880,988200
ORD-2025-017633,17-Feb-25,CUS-00672,PRD-0160,3,32940,98820
ORD-2025-017639,17-Feb-25,CUS-01516,PRD-0165,8,23380,187040
ORD-2025-017642,18-Feb-25,CUS-00962,PRD-0020,16,29210,467360
ORD-2025-017645,18-Feb-25,CUS-01384,PRD-0031,5,36660,183300
ORD-2025-017647,18-Feb-25,CUS-00010,PRD-0037,11,25650,282150
ORD-2025-017653,18-Feb-25,CUS-02164,PRD-0057,13,18040,234520
ORD-2025-017656,18-Feb-25,CUS-01950,PRD-0061,51,16320,832320
ORD-2025-017657,18-Feb-25,CUS-01617,PRD-0061,6,16320,97920
ORD-2025-017660,18-Feb-25,CUS-00045,PRD-0065,7,34000,238000
ORD-2025-017663,18-Feb-25,CUS-02225,PRD-0070,4,19240,76960
ORD-2025-017666,18-Feb-25,CUS-00603,PRD-0078,10,33720,337200
ORD-2025-017669,18-Feb-25,CUS-01259,PRD-0084,12,27760,333120
ORD-2025-017674,18-Feb-25,CUS-01497,PRD-0090,8,37690,301520
ORD-2025-017675,18-Feb-25,CUS-02373,PRD-0090,5,37690,188450
ORD-2025-017701,19-Feb-25,CUS-02321,PRD-0008,2,16360,32720
ORD-2025-017708,19-Feb-25,CUS-01813,PRD-0028,7,4910,34370
ORD-2025-017709,19-Feb-25,CUS-01522,PRD-0031,8,36660,293280
ORD-2025-017712,19-Feb-25,CUS-00705,PRD-0057,6,18040,108240
ORD-2025-017713,19-Feb-25,CUS-01947,PRD-0061,5,16320,81600
ORD-2025-017721,19-Feb-25,CUS-00799,PRD-0084,27,27760,749520
ORD-2025-017724,19-Feb-25,CUS-01588,PRD-0086,8,28180,225440
ORD-2025-017725,19-Feb-25,CUS-01189,PRD-0090,11,37690,414590
ORD-2025-017740,19-Feb-25,CUS-00007,PRD-0117,9,17520,157680
ORD-2025-017748,19-Feb-25,CUS-01219,PRD-0125,13,15380,199940
ORD-2025-017756,19-Feb-25,CUS-01875,PRD-0144,2,31990,63980
ORD-2025-017763,19-Feb-25,CUS-00057,PRD-0151,7,42840,299880
ORD-2025-017764,19-Feb-25,CUS-00981,PRD-0151,14,42840,599760
ORD-2025-017765,19-Feb-25,CUS-00288,PRD-0151,10,42840,428400
ORD-2025-017766,19-Feb-25,CUS-01118,PRD-0156,8,58570,468560
ORD-2025-017768,19-Feb-25,CUS-02082,PRD-0163,10,27790,277900
